id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SPHK1	2	0.3234	0.33918	1.0	247	1	-0.20691	0.72496	0.66035	1.0	403	0	-0.20691
candidate617	4	0.32806	0.47266	1.0	248	2	-0.16028	0.77964	0.74286	1.0	435	0	-0.16028
TSSKARS	2	0.32846	0.33918	1.0	249	1	-0.33791	0.85051	0.85468	1.0	479	0	-0.33791
candidate552	4	0.33042	0.47266	1.0	250	2	-0.23817	0.082751	0.13829	0.719822	102	1	-0.23817
candidate678	2	0.33255	0.33918	1.0	251	1	0.12222	0.25096	0.23218	0.793502	216	1	0.12222
DNAH6	5	0.33352	0.50625	1.0	252	1	0.2204	0.1761	0.24245	0.793502	173	2	0.2204
candidate656	4	0.33989	0.48649	1.0	253	2	-0.13536	0.43543	0.47162	0.987741	293	1	-0.13536
candidate769	3	0.34129	0.42179	1.0	254	1	-0.013274	0.73056	0.67207	1.0	404	0	-0.013274
candidate690	4	0.34356	0.48865	1.0	255	1	-0.13225	0.80247	0.74793	1.0	447	0	-0.13225
candidate587	3	0.34478	0.42179	1.0	256	1	-0.31225	0.73796	0.67945	1.0	406	0	-0.31225
candidate737	7	0.34536	0.57109	1.0	257	2	0.22123	0.11006	0.19607	0.75544	129	3	0.22123
candidate652	5	0.34852	0.50957	1.0	258	2	-0.11134	0.31937	0.38998	0.95497	243	2	-0.11134
candidate519	3	0.34912	0.4218	1.0	259	1	0.01817	0.6433	0.60122	1.0	372	1	0.01817
candidate670	6	0.35069	0.54268	1.0	260	2	-0.32729	0.063651	0.11313	0.719822	84	2	-0.32729
candidate576	7	0.35084	0.57812	1.0	261	3	0.52601	0.010702	0.01586	0.436995	16	3	0.52601
THADA	5	0.35141	0.51322	1.0	262	1	0.18643	0.15238	0.2089	0.765542	156	2	0.18643
H19	5	0.35549	0.51669	1.0	263	1	0.056206	0.069577	0.11896	0.719822	89	2	0.056206
KARS	3	0.3569	0.43228	1.0	264	1	-0.096837	0.74823	0.67946	1.0	412	0	-0.096837
candidate521	6	0.3611	0.55115	1.0	265	2	-0.088234	0.84383	0.80378	1.0	472	1	-0.088234
candidate949	4	0.36135	0.51011	1.0	266	1	0.060375	0.19268	0.22934	0.793502	186	2	0.060375
candidate569	5	0.36424	0.52566	1.0	267	1	-0.097058	0.017916	0.020663	0.441693	30	2	-0.097058
candidate55	5	0.368	0.52566	1.0	268	2	0.015129	0.78941	0.75107	1.0	438	1	0.015129
candidate978	4	0.37064	0.51436	1.0	269	1	-0.047765	0.76674	0.72756	1.0	425	0	-0.047765
candidate660	5	0.37686	0.55162	1.0	270	1	0.09747	0.025713	0.046786	0.668215	39	2	0.09747
candidate50	6	0.37851	0.56617	1.0	271	1	0.40882	0.074107	0.13492	0.719822	93	3	0.40882
ING5	4	0.38145	0.52758	1.0	272	1	0.6306	0.012455	0.013879	0.436995	20	3	0.6306
candidate932	5	0.38539	0.55504	1.0	273	1	-0.087438	0.9172	0.86361	1.0	501	0	-0.087438
candidate7	5	0.40087	0.57054	1.0	274	1	0.15871	0.37091	0.44746	0.987741	262	2	0.15871
BRCA2	4	0.40265	0.53175	1.0	275	1	0.5174	0.063693	0.10503	0.719822	85	2	0.5174
SERPINB8	4	0.40265	0.53175	1.0	276	1	-0.22475	0.70511	0.66059	1.0	392	1	-0.22475
candidate596	6	0.4035	0.57697	1.0	277	2	-0.090009	0.48232	0.56061	1.0	309	1	-0.090009
candidate626	5	0.40533	0.57475	1.0	278	1	0.13873	0.50352	0.57046	1.0	317	1	0.13873
candidate984	5	0.40787	0.57475	1.0	279	1	-0.042355	0.83382	0.80186	1.0	463	0	-0.042355
candidate720	3	0.40918	0.47096	1.0	280	1	0.029817	0.50942	0.48758	0.987741	319	1	0.029817
RPL39	3	0.40918	0.47096	1.0	281	1	0.35092	0.19647	0.23643	0.793502	190	2	0.35092
USP24	5	0.41039	0.57475	1.0	282	1	-0.040456	0.16999	0.23928	0.793502	169	2	-0.040456
candidate557	5	0.4146	0.57476	1.0	283	2	-0.1104	0.476	0.55858	1.0	307	1	-0.1104
candidate964	5	0.41605	0.57476	1.0	284	1	0.10596	0.052739	0.091568	0.719822	73	2	0.10596
candidate544	5	0.41855	0.57476	1.0	285	1	0.093844	0.079161	0.12991	0.719822	98	2	0.093844
candidate623	4	0.42075	0.54091	1.0	286	1	0.052148	0.027188	0.042508	0.659318	40	2	0.052148
candidate754	5	0.42146	0.57883	1.0	287	2	-0.17162	0.96952	0.95323	1.0	523	0	-0.17162
candidate712	4	0.42279	0.54091	1.0	288	1	0.17468	0.6112	0.5946	1.0	357	1	0.17468
BCL2L1	3	0.42649	0.48562	1.0	289	1	0.09527	0.21412	0.27015	0.830806	196	1	0.09527
candidate725	5	0.42661	0.58321	1.0	290	1	0.10207	0.33352	0.40093	0.95497	251	2	0.10207
candidate953	5	0.42871	0.58321	1.0	291	2	0.23502	0.046271	0.08724	0.719822	63	3	0.23502
TSSOR5V1	3	0.42888	0.48562	1.0	292	1	0.061423	0.78989	0.70268	1.0	439	0	0.061423
TSSPRDM1	2	0.43142	0.4457	1.0	293	1	-0.028199	0.43113	0.40711	0.961987	290	1	-0.028199
candidate783	6	0.43167	0.61454	1.0	294	2	-0.097169	0.57197	0.65764	1.0	345	2	-0.097169
candidate757	5	0.43275	0.58322	1.0	295	1	0.3009	0.023613	0.044667	0.666741	36	4	0.3009
OR5V1	4	0.43693	0.54539	1.0	296	1	-0.13865	0.040181	0.067256	0.710432	52	1	-0.13865
RPL13	5	0.43756	0.58718	1.0	297	2	-0.0014882	0.64454	0.6621	1.0	373	1	-0.0014882
UCK1	3	0.43797	0.48562	1.0	298	1	0.072279	0.52961	0.50893	0.987741	330	1	0.072279
candidate579	4	0.44391	0.55439	1.0	299	1	0.26798	0.084193	0.13829	0.719822	107	1	0.26798
candidate664	6	0.44678	0.61909	1.0	300	2	-0.30602	0.087826	0.15802	0.721687	111	1	-0.30602
TSSUSP24	5	0.45357	0.60196	1.0	301	2	0.18023	0.11114	0.1723	0.722229	130	1	0.18023
TSSADAT1	2	0.4544	0.47184	1.0	302	1	-0.28663	0.74826	0.70385	1.0	413	0	-0.28663
candidate957	5	0.4556	0.60367	1.0	303	1	0.021084	0.42146	0.50585	0.987741	285	2	0.021084
candidate683	3	0.45625	0.48563	1.0	304	1	1.1806	0.011383	0.011839	0.436995	18	2	1.1806
candidate621	3	0.46467	0.49029	1.0	305	1	-0.0049775	0.78288	0.69801	1.0	437	0	-0.0049775
candidate672	5	0.46675	0.61938	1.0	306	1	0.39232	0.25321	0.31109	0.861497	217	2	0.39232
candidate771	3	0.46695	0.4903	1.0	307	1	-0.1492	0.66547	0.62259	1.0	380	0	-0.1492
BCL6B	2	0.46853	0.48861	1.0	308	1	-0.30012	0.77676	0.75097	1.0	433	0	-0.30012
GRIA1	5	0.46988	0.62137	1.0	309	2	-0.077979	0.015748	0.020167	0.441693	27	2	-0.077979
TSSEHMT2	4	0.47211	0.57632	1.0	310	1	0.12813	0.3701	0.43908	0.987741	261	1	0.12813
candidate931	5	0.4774	0.62769	1.0	311	2	-0.10533	0.899	0.84946	1.0	496	0	-0.10533
candidate631	7	0.48045	0.67064	1.0	312	1	0.51459	0.051479	0.085774	0.719822	70	4	0.51459
candidate512	5	0.48114	0.63198	1.0	313	1	0.15871	0.68771	0.68093	1.0	385	1	0.15871
TSSPTCH1	2	0.48219	0.49333	1.0	314	1	-0.16701	0.59884	0.53194	0.987741	353	0	-0.16701
DTNB	5	0.48253	0.63429	1.0	315	2	0.09427	0.42907	0.51088	0.987741	289	1	0.09427
candidate606	3	0.50293	0.51959	1.0	316	1	-0.01571	0.55059	0.51966	0.987741	337	1	-0.01571
candidate987	5	0.50461	0.64821	1.0	317	1	0.075573	0.054678	0.093419	0.719822	77	2	0.075573
CELF1	4	0.50832	0.58893	1.0	318	1	-0.041346	0.77415	0.72756	1.0	430	0	-0.041346
TSSSNAPC5	3	0.524	0.53909	1.0	319	1	-0.16776	0.77378	0.69341	1.0	429	0	-0.16776
CLEC2B	3	0.524	0.53909	1.0	320	1	0.11872	0.48608	0.48231	0.987741	310	1	0.11872
candidate537	6	0.52826	0.68964	1.0	321	2	-0.11435	0.8426	0.80378	1.0	471	1	-0.11435
candidate91	6	0.52826	0.68964	1.0	322	2	-0.29138	0.72068	0.73849	1.0	400	1	-0.29138
TRHR	6	0.52976	0.68964	1.0	323	1	0.13188	0.79061	0.77549	1.0	440	1	0.13188
SESN2	3	0.53274	0.54401	1.0	324	1	0.22743	0.63333	0.59583	1.0	367	1	0.22743
candidate905	3	0.53274	0.54401	1.0	325	1	0.12032	0.18927	0.23642	0.793502	184	1	0.12032
EIF5B	5	0.53406	0.66543	1.0	326	1	-0.17751	0.26402	0.3301	0.87795	223	1	-0.17751
candidate612	10	0.54079	0.77488	1.0	327	3	0.069844	0.017187	0.029159	0.57566	29	4	0.069844
candidate51	3	0.54241	0.55142	1.0	328	1	-0.013849	0.14637	0.1687	0.722229	151	1	-0.013849
candidate529	5	0.54287	0.67307	1.0	329	1	0.021396	0.84966	0.81617	1.0	477	0	0.021396
candidate573	4	0.54606	0.60235	1.0	330	1	-0.10351	0.55911	0.57087	1.0	340	1	-0.10351
candidate514	6	0.54615	0.68965	1.0	331	1	0.094098	0.39928	0.49845	0.987741	270	2	0.094098
NFE2L2	3	0.54719	0.56371	1.0	332	1	-0.35986	0.95545	0.95433	1.0	511	0	-0.35986
candidate706	5	0.54749	0.67496	1.0	333	1	0.48064	0.021792	0.042682	0.659318	33	4	0.48064
candidate619	5	0.55155	0.67496	1.0	334	1	0.15871	0.21455	0.27715	0.838349	198	2	0.15871
TSSEIF3G	3	0.55161	0.57356	1.0	335	1	0.4363	0.10378	0.124	0.719822	121	2	0.4363
candidate748	2	0.55633	0.56837	1.0	336	0	-0.019192	0.63178	0.54988	0.997533	366	0	-0.019192
candidate710	4	0.55953	0.60235	1.0	337	1	-0.086742	0.76571	0.72756	1.0	424	0	-0.086742
candidate61	5	0.5601	0.67497	1.0	338	1	-0.23111	0.95044	0.8981	1.0	510	0	-0.23111
TSSNHP2L1	4	0.56409	0.60701	1.0	339	1	-0.039981	0.3974	0.45549	0.987741	269	1	-0.039981
candidate538	6	0.56566	0.71157	1.0	340	2	-0.013399	0.56482	0.64388	1.0	344	2	-0.013399
PIK3CG	3	0.57617	0.5924	1.0	341	1	-0.17706	0.17412	0.20491	0.75544	171	1	-0.17706
candidate644	6	0.57783	0.71734	1.0	342	2	0.014363	0.1878	0.24668	0.794561	183	3	0.014363
TSSSLC7A1	3	0.58843	0.60934	1.0	343	1	0.12228	0.74008	0.67945	1.0	407	0	0.12228
FBN1	4	0.59111	0.62873	1.0	344	1	0.23523	0.043027	0.070811	0.710432	58	2	0.23523
candidate995	4	0.59347	0.62873	1.0	345	1	0.48524	0.0097676	0.011294	0.436995	15	3	0.48524
candidate635	6	0.59394	0.74109	1.0	346	2	0.10136	0.1942	0.25053	0.798564	187	3	0.10136
candidate674	4	0.59776	0.62874	1.0	347	1	0.19655	0.086396	0.14034	0.719822	110	2	0.19655
candidate947	3	0.59888	0.62169	1.0	348	1	0.18624	0.27072	0.30739	0.859015	225	1	0.18624
candidate75	5	0.60228	0.69787	1.0	349	1	-0.10927	0.63519	0.66209	1.0	369	1	-0.10927
candidate752	2	0.60273	0.60401	1.0	350	0	-0.061946	0.84206	0.84422	1.0	470	0	-0.061946
EPC1	3	0.60761	0.63616	1.0	351	1	-0.029724	0.70061	0.64442	1.0	391	0	-0.029724
TSSGRIA2	4	0.60968	0.63317	1.0	352	1	-0.016628	0.88917	0.8224	1.0	492	0	-0.016628
candidate625	3	0.61346	0.63617	1.0	353	1	0.16213	0.56134	0.53055	0.987741	343	1	0.16213
candidate654	4	0.61872	0.64617	1.0	354	1	-0.083135	0.79577	0.74793	1.0	444	0	-0.083135
candidate556	2	0.61953	0.61688	1.0	355	0	-0.0068256	0.6429	0.55428	0.997709	371	0	-0.0068256
RPS3A	4	0.62834	0.65047	1.0	356	1	0.41642	0.015157	0.016048	0.436995	26	3	0.41642
TSSHNRNPM	2	0.63131	0.62122	1.0	357	0	-0.057449	0.75038	0.70385	1.0	415	0	-0.057449
candidate979	6	0.63776	0.75965	1.0	358	1	-0.10782	0.85846	0.83657	1.0	481	1	-0.10782
candidate574	4	0.63921	0.65476	1.0	359	1	0.20043	0.059687	0.096212	0.719822	81	2	0.20043
TSSSTK11	2	0.64267	0.63431	1.0	360	0	0.072694	0.3488	0.3312	0.87795	255	1	0.072694
candidate696	4	0.64314	0.65476	1.0	361	1	-0.27224	0.96005	0.95785	1.0	517	0	-0.27224
candidate9	5	0.64873	0.70185	1.0	362	1	0.63437	0.0064722	0.0097197	0.436995	8	3	0.63437
TSSSRGAP2	2	0.64932	0.6385	1.0	363	0	-0.11222	0.74749	0.70384	1.0	411	0	-0.11222
candidate545	5	0.65039	0.70185	1.0	364	1	0.25029	0.14456	0.20302	0.75544	147	3	0.25029
candidate691	4	0.65229	0.67284	1.0	365	1	0.062583	0.17779	0.22247	0.793502	175	2	0.062583
candidate74	5	0.66227	0.71464	1.0	366	1	0.69653	0.028003	0.049133	0.668215	41	3	0.69653
candidate593	5	0.66227	0.71464	1.0	367	1	-0.1398	0.37206	0.44746	0.987741	263	2	-0.1398
candidate584	6	0.66324	0.76937	1.0	368	1	0.10067	0.12208	0.1931	0.75544	139	2	0.10067
candidate990	4	0.67174	0.69112	1.0	369	1	0.10603	0.24092	0.2883	0.852364	208	1	0.10603
TSSSLC24A1	4	0.6744	0.69794	1.0	370	1	0.27315	0.016829	0.023866	0.486869	28	2	0.27315
candidate909	4	0.67573	0.70031	1.0	371	1	0.16006	0.09958	0.1447	0.719822	118	2	0.16006
E2F2	3	0.67621	0.68947	1.0	372	0	-0.3723	0.71385	0.64443	1.0	396	0	-0.3723
RSL24D1	2	0.67876	0.68272	1.0	373	0	0.04693	0.42414	0.39142	0.95497	287	1	0.04693
candidate627	4	0.67935	0.70031	1.0	374	1	0.40476	0.082762	0.13829	0.719822	104	2	0.40476
candidate741	4	0.68327	0.70032	1.0	375	1	-0.023076	0.28003	0.33067	0.87795	230	2	-0.023076
candidate770	3	0.68431	0.69414	1.0	376	0	0.018639	0.51193	0.48759	0.987741	320	1	0.018639
candidate54	4	0.68683	0.70032	1.0	377	1	0.23131	0.31695	0.39072	0.95497	241	2	0.23131
candidate935	4	0.691	0.7097	1.0	378	1	-0.010291	0.67107	0.63876	1.0	381	1	-0.010291
candidate715	5	0.69148	0.72378	1.0	379	1	0.098972	0.052739	0.091568	0.719822	74	2	0.098972
TSSXPA	2	0.69171	0.69818	1.0	380	0	0.23531	0.53374	0.49333	0.987741	332	0	0.23531
candidate966	4	0.69544	0.71868	1.0	381	1	-0.092742	0.52747	0.53422	0.987741	328	1	-0.092742
candidate745	4	0.69544	0.71868	1.0	382	1	-0.021608	0.6894	0.65509	1.0	387	1	-0.021608
candidate709	6	0.69928	0.77253	1.0	383	1	0.11046	0.52037	0.60446	1.0	324	2	0.11046
candidate511	5	0.70259	0.73569	1.0	384	1	-0.147	0.80602	0.77903	1.0	448	1	-0.147
TSSIK	2	0.70712	0.72655	1.0	385	0	-0.076419	0.78129	0.75411	1.0	436	0	-0.076419
candidate517	4	0.70879	0.7371	1.0	386	1	-0.0027138	0.58517	0.58902	1.0	347	1	-0.0027138
candidate649	2	0.71168	0.73743	1.0	387	0	0.30793	0.16606	0.16771	0.722229	167	1	0.30793
TSSEPC1	3	0.71234	0.71682	1.0	388	0	-0.058872	0.061622	0.087072	0.719822	83	1	-0.058872
candidate645	4	0.71364	0.74161	1.0	389	1	0.076022	0.1197	0.15643	0.719822	136	2	0.076022
candidate718	4	0.71544	0.74161	1.0	390	1	-0.10201	0.46057	0.48237	0.987741	303	1	-0.10201
candidate77	5	0.71864	0.74314	1.0	391	1	-0.0417	0.45973	0.54432	0.997533	302	1	-0.0417
GLTSCR2	3	0.71908	0.72315	1.0	392	0	-0.19174	0.11588	0.13305	0.719822	134	1	-0.19174
TSSRB1	3	0.71908	0.72315	1.0	393	0	0.024826	0.63333	0.59583	1.0	368	1	0.024826
candidate558	6	0.71988	0.77718	1.0	394	1	0.17193	0.044198	0.069256	0.710432	59	3	0.17193
candidate549	4	0.72257	0.74162	1.0	395	1	0.38108	0.12011	0.15643	0.719822	137	2	0.38108
candidate665	5	0.72828	0.74887	1.0	396	1	0.15871	0.4263	0.51087	0.987741	288	2	0.15871
TSSUCK1	3	0.73104	0.73626	1.0	397	0	-0.16776	0.74499	0.67945	1.0	410	0	-0.16776
TSSATR	4	0.73643	0.74625	1.0	398	1	-0.10958	0.2963	0.35956	0.920718	235	1	-0.10958
RB1	4	0.73643	0.74625	1.0	399	1	0.30388	0.053643	0.091479	0.719822	75	3	0.30388
candidate789	3	0.7382	0.74221	1.0	400	0	0.58233	0.021111	0.034685	0.659318	31	2	0.58233
candidate790	5	0.73896	0.76605	1.0	401	1	0.034787	0.41855	0.50308	0.987741	284	1	0.034787
candidate632	6	0.74004	0.79136	1.0	402	1	0.19245	0.15276	0.2241	0.793502	158	3	0.19245
candidate67	2	0.74166	0.78443	1.0	403	0	0.54429	0.030935	0.043004	0.659318	45	1	0.54429
candidate767	5	0.74223	0.76797	1.0	404	1	0.22379	0.23608	0.29972	0.852697	205	2	0.22379
candidate980	2	0.74302	0.78443	1.0	405	0	0.10154	0.59272	0.53193	0.987741	352	0	0.10154
candidate528	4	0.74648	0.74625	1.0	406	1	0.33126	0.10986	0.15147	0.719822	128	2	0.33126
candidate717	6	0.74893	0.79292	1.0	407	1	0.037792	0.4049	0.49846	0.987741	275	2	0.037792
candidate669	6	0.74893	0.79292	1.0	408	1	0.023574	0.008056	0.012334	0.436995	10	2	0.023574
candidate768	4	0.75031	0.75912	1.0	409	1	0.4094	0.033921	0.060433	0.710432	48	3	0.4094
TSSWT1	2	0.75288	0.7936	1.0	410	0	0.12731	0.33695	0.32638	0.87795	253	1	0.12731
candidate989	5	0.75747	0.78165	1.0	411	1	-0.17061	0.71829	0.70479	1.0	399	1	-0.17061
TSSAKT1	4	0.75863	0.76586	1.0	412	1	0.076445	0.31695	0.39072	0.95497	242	2	0.076445
TSSATP7A	2	0.76123	0.80559	1.0	413	0	0.10953	0.44441	0.40712	0.961987	296	1	0.10953
candidate749	5	0.76421	0.78166	1.0	414	1	0.33705	0.12574	0.18329	0.74407	141	3	0.33705
candidate578	4	0.76829	0.78195	1.0	415	1	-0.015758	0.32301	0.39677	0.95497	245	2	-0.015758
candidate761	4	0.7749	0.79082	1.0	416	0	0.017544	0.10562	0.14901	0.719822	125	1	0.017544
TSSNFE2L2	3	0.77804	0.77072	1.0	417	0	0.2834	0.0063376	0.0063725	0.436995	7	2	0.2834
candidate650	5	0.77869	0.80132	1.0	418	1	0.0046539	0.32513	0.40092	0.95497	247	1	0.0046539
RNF111	5	0.78184	0.80523	1.0	419	1	-0.0064032	0.32665	0.40092	0.95497	248	2	-0.0064032
RRM2B	3	0.78288	0.7787	1.0	420	0	-0.096837	0.14897	0.17165	0.722229	154	1	-0.096837
candidate503	4	0.78334	0.79513	1.0	421	0	-0.23196	0.34916	0.42357	0.987741	256	1	-0.23196
candidate572	4	0.78674	0.79514	1.0	422	0	-0.033208	0.40942	0.46071	0.987741	277	1	-0.033208
candidate73	4	0.78818	0.79514	1.0	423	0	-0.060197	0.14735	0.19474	0.75544	153	1	-0.060197
candidate66	5	0.79107	0.81672	1.0	424	1	0.049462	0.84101	0.80187	1.0	469	0	0.049462
candidate998	5	0.79162	0.81672	1.0	425	1	0.20821	0.080173	0.13163	0.719822	100	3	0.20821
candidate616	5	0.79326	0.81672	1.0	426	1	0.15871	0.083546	0.13334	0.719822	106	2	0.15871
EIF2AK4	4	0.79389	0.80703	1.0	427	0	0.12978	0.18166	0.22933	0.793502	178	2	0.12978
candidate773	5	0.79624	0.81673	1.0	428	1	-0.067588	0.38139	0.4554	0.987741	265	2	-0.067588
SLC7A1	3	0.79815	0.79347	1.0	429	0	-0.02645	0.55532	0.51966	0.987741	339	1	-0.02645
MSMO1	3	0.79815	0.79347	1.0	430	0	0.34358	0.096323	0.11639	0.719822	116	2	0.34358
TSSRRM2B	2	0.80081	0.86732	1.0	431	0	0.067391	0.55991	0.49834	0.987741	341	0	0.067391
ABCA13	3	0.80209	0.80447	1.0	432	0	0.7702	0.087888	0.11376	0.719822	112	2	0.7702
candidate657	5	0.8021	0.82053	1.0	433	1	0.053462	0.44957	0.52558	0.987741	299	2	0.053462
candidate697	5	0.80342	0.82053	1.0	434	1	0.074022	0.32745	0.40092	0.95497	249	2	0.074022
candidate797	3	0.80483	0.81156	1.0	435	0	0.015129	0.77847	0.698	1.0	434	0	0.015129
candidate592	4	0.80654	0.81501	1.0	436	0	0.072989	0.83985	0.78091	1.0	468	0	0.072989
TSSETV6	1	0.80735	0.82328	1.0	437	0	0.31254	0.19265	0.17672	0.734419	185	1	0.31254
RPS26	4	0.81077	0.81502	1.0	438	0	-0.054445	0.7549	0.72755	1.0	419	1	-0.054445
RBM5	5	0.81115	0.82054	1.0	439	1	0.17817	0.11323	0.1723	0.722229	131	2	0.17817
candidate598	3	0.81249	0.81821	1.0	440	0	0.093126	0.64735	0.61224	1.0	374	1	0.093126
candidate527	4	0.81254	0.81502	1.0	441	0	-0.019431	0.81924	0.75993	1.0	456	0	-0.019431
RPS6	5	0.81814	0.82054	1.0	442	1	-0.16687	0.87188	0.82088	1.0	487	0	-0.16687
candidate594	4	0.81817	0.82656	1.0	443	0	-0.13438	0.52747	0.53422	0.987741	329	1	-0.13438
candidate962	4	0.81967	0.82657	1.0	444	0	0.19045	0.2853	0.3369	0.87795	232	2	0.19045
candidate78	5	0.82108	0.82243	1.0	445	1	0.0092992	0.83745	0.80187	1.0	466	0	0.0092992
candidate536	4	0.82639	0.83204	1.0	446	0	0.36225	0.047964	0.079724	0.719822	65	2	0.36225
candidate940	5	0.82801	0.8356	1.0	447	1	0.27419	0.071888	0.12269	0.719822	90	3	0.27419
candidate546	6	0.83322	0.85394	1.0	448	1	0.21565	0.16294	0.23711	0.793502	165	2	0.21565
candidate743	5	0.83473	0.84286	1.0	449	1	0.28033	0.096345	0.15572	0.719822	117	3	0.28033
TSSPAX5	4	0.83512	0.84081	1.0	450	0	0.2378	0.4037	0.4555	0.987741	273	1	0.2378
TSSTP53	2	0.84114	0.89106	1.0	451	0	0.2188	0.52476	0.47825	0.987741	325	0	0.2188
TSSLATS1	3	0.8415	0.857	1.0	452	0	0.19266	0.62679	0.59582	1.0	363	1	0.19266
candidate751	3	0.84519	0.86534	1.0	453	0	0.48545	0.054648	0.072673	0.717351	76	2	0.48545
candidate522	4	0.84769	0.85058	1.0	454	0	0.11345	0.049107	0.079734	0.719822	66	1	0.11345
candidate948	5	0.85113	0.86142	1.0	455	0	-0.21128	0.4142	0.49572	0.987741	280	2	-0.21128
candidate92	5	0.85113	0.86142	1.0	456	0	0.39783	0.078555	0.12991	0.719822	97	3	0.39783
candidate543	2	0.8514	0.89539	1.0	457	0	0.065975	0.58952	0.53193	0.987741	350	0	0.065975
KEAP1	4	0.85233	0.85059	1.0	458	0	0.11018	0.26042	0.31454	0.867117	222	2	0.11018
candidate727	3	0.85448	0.87488	1.0	459	0	0.29567	0.14726	0.16871	0.722229	152	2	0.29567
candidate692	4	0.85561	0.85404	1.0	460	0	-0.033962	0.27295	0.32687	0.87795	226	1	-0.033962
candidate534	4	0.85633	0.85404	1.0	461	0	0.48969	0.12667	0.16184	0.722229	142	2	0.48969
candidate994	4	0.85686	0.85405	1.0	462	0	0.41416	0.052069	0.081358	0.719822	72	3	0.41416
candidate553	4	0.8574	0.85405	1.0	463	0	0.03579	0.77111	0.72756	1.0	427	0	0.03579
TSSADAM17	3	0.85985	0.88248	1.0	464	0	0.69586	0.041155	0.066404	0.710432	53	2	0.69586
candidate562	3	0.86016	0.88249	1.0	465	0	0.068041	0.62016	0.59037	1.0	360	1	0.068041
candidate506	2	0.86031	0.89968	1.0	466	0	0.54355	0.29105	0.26607	0.822391	234	1	0.54355
candidate629	5	0.86073	0.87181	1.0	467	0	-0.020864	0.36394	0.44148	0.987741	260	2	-0.020864
candidate937	5	0.86621	0.87695	1.0	468	0	-0.1104	0.70694	0.69005	1.0	393	1	-0.1104
candidate561	6	0.86878	0.87248	1.0	469	1	0.24172	0.44032	0.52512	0.987741	294	2	0.24172
candidate72	4	0.8695	0.86604	1.0	470	0	0.14353	0.24092	0.2883	0.852364	207	2	0.14353
SLC24A1	4	0.8695	0.86604	1.0	471	0	0.06133	0.45229	0.47701	0.987741	301	1	0.06133
GALNT5	6	0.8711	0.87248	1.0	472	1	0.13922	0.81647	0.79928	1.0	454	1	0.13922
candidate605	5	0.87556	0.87865	1.0	473	0	0.27641	0.013576	0.017058	0.436995	23	3	0.27641
candidate97	4	0.87987	0.87761	1.0	474	0	0.15663	0.30858	0.38514	0.95497	240	2	0.15663
MEOX1	4	0.88034	0.87761	1.0	475	0	-0.037964	0.50105	0.51369	0.987741	314	1	-0.037964
PEAK1	4	0.88081	0.87762	1.0	476	0	0.11865	0.23412	0.28829	0.852364	204	2	0.11865
candidate779	5	0.88387	0.89112	1.0	477	0	0.16545	0.80809	0.77903	1.0	450	1	0.16545
RPL14	5	0.88524	0.89112	1.0	478	0	0.33702	0.042922	0.084457	0.719822	57	3	0.33702
STK11	3	0.88524	0.91804	1.0	479	0	0.16219	0.4217	0.41635	0.97628	286	1	0.16219
candidate99	6	0.88584	0.89226	1.0	480	1	0.18416	0.051247	0.10191	0.719822	69	2	0.18416
TSSING5	3	0.88687	0.92097	1.0	481	0	0.0096725	0.77055	0.68865	1.0	426	0	0.0096725
candidate523	6	0.88809	0.89863	1.0	482	1	0.10811	0.41414	0.50237	0.987741	279	2	0.10811
TSSSESN2	2	0.88889	0.9141	1.0	483	0	0.4992	0.050538	0.064701	0.710432	67	1	0.4992
unknown2345	6	0.89285	0.90508	1.0	484	0	0.52375	0.029373	0.055055	0.710432	43	3	0.52375
BECN1	3	0.89657	0.9346	1.0	485	0	0.30576	0.25565	0.30202	0.852697	219	1	0.30576
TSSRBM5	4	0.89764	0.90059	1.0	486	0	0.11326	0.79082	0.74287	1.0	441	0	0.11326
candidate704	4	0.89985	0.90659	1.0	487	0	0.66431	0.013023	0.014998	0.436995	22	3	0.66431
candidate986	4	0.90013	0.90659	1.0	488	0	0.15183	0.49922	0.50831	0.987741	313	1	0.15183
candidate693	5	0.90053	0.90284	1.0	489	0	-0.015407	0.014351	0.018553	0.441693	24	2	-0.015407
candidate659	5	0.90053	0.90284	1.0	490	0	0.19498	0.05206	0.091568	0.719822	71	3	0.19498
candidate738	3	0.90244	0.94295	1.0	491	0	0.073852	0.4982	0.48232	0.987741	312	1	0.073852
candidate640	3	0.90305	0.94381	1.0	492	0	0.42874	0.024904	0.047866	0.668215	37	2	0.42874
EPHA2	4	0.90337	0.90918	1.0	493	0	0.46009	0.15249	0.19978	0.75544	157	2	0.46009
candidate602	6	0.90367	0.90952	1.0	494	0	-0.13556	0.96692	0.92876	1.0	521	0	-0.13556
candidate648	4	0.90588	0.90918	1.0	495	0	0.17157	0.10594	0.14901	0.719822	126	2	0.17157
TSSSERPINB8	4	0.90821	0.9124	1.0	496	0	0.35362	0.24207	0.29222	0.852697	209	2	0.35362
candidate750	5	0.90931	0.9101	1.0	497	0	-0.1075	0.34244	0.41115	0.967774	254	2	-0.1075
candidate999	3	0.91018	0.95054	1.0	498	0	0.093126	0.65931	0.62258	1.0	379	0	0.093126
