id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TSSSRGAP2	2	0.45972	0.49295	1.0	248	0	-0.10663	0.63682	0.59135	1.0	341	0	-0.10663
candidate967	4	0.45995	0.49151	1.0	249	1	-0.10687	0.48791	0.43735	1.0	274	1	-0.10687
candidate953	5	0.46623	0.51897	1.0	250	1	0.36528	0.014809	0.030813	0.628046	18	3	0.36528
RPL18A	4	0.46716	0.51595	1.0	251	1	0.28277	0.08275	0.10843	0.723868	87	2	0.28277
candidate633	5	0.46855	0.52648	1.0	252	1	0.31502	0.073524	0.10342	0.723868	78	2	0.31502
candidate575	5	0.47086	0.52648	1.0	253	1	0.13027	0.66262	0.63647	1.0	355	0	0.13027
candidate592	4	0.47193	0.51596	1.0	254	1	-0.091722	0.80824	0.743	1.0	437	0	-0.091722
candidate777	5	0.47431	0.52649	1.0	255	1	-0.24322	0.97456	0.96433	1.0	535	0	-0.24322
candidate569	5	0.47546	0.52649	1.0	256	1	0.40465	0.11928	0.14626	0.765061	116	2	0.40465
candidate694	6	0.47787	0.53593	1.0	257	1	0.23473	0.019979	0.037973	0.628046	28	3	0.23473
TSSCADM1	4	0.48044	0.52402	1.0	258	1	-0.060873	0.12769	0.15547	0.779906	119	1	-0.060873
candidate537	6	0.48188	0.54433	1.0	259	1	0.059021	0.89159	0.84641	1.0	490	0	0.059021
candidate608	5	0.48681	0.55079	1.0	260	1	-0.058822	0.69098	0.66596	1.0	375	0	-0.058822
HNRNPM	4	0.48698	0.52403	1.0	261	1	-0.21086	0.82376	0.76678	1.0	449	0	-0.21086
DSCAML1	4	0.48791	0.52403	1.0	262	1	-0.078698	0.61219	0.59241	1.0	328	0	-0.078698
ADAMTSL3	6	0.50024	0.56131	1.0	263	1	-0.0065949	0.29692	0.37245	0.996151	189	2	-0.0065949
NHP2L1	4	0.5008	0.5317	1.0	264	0	0.38528	0.55245	0.51738	1.0	303	0	0.38528
candidate630	4	0.50262	0.53961	1.0	265	0	-0.027087	0.51165	0.48566	1.0	281	1	-0.027087
candidate98	3	0.50281	0.5442	1.0	266	0	-0.28514	0.9345	0.91491	1.0	512	0	-0.28514
candidate674	4	0.50805	0.54739	1.0	267	0	0.2246	0.33479	0.30056	0.971512	201	1	0.2246
candidate966	4	0.51075	0.55474	1.0	268	0	-0.10343	0.83196	0.78463	1.0	453	0	-0.10343
TSSRRM2B	2	0.51145	0.53697	1.0	269	0	-0.15803	0.90255	0.88844	1.0	492	0	-0.15803
candidate678	2	0.51199	0.53697	1.0	270	0	0.059072	0.44781	0.42058	0.996151	253	0	0.059072
TSSSLC24A1	4	0.51433	0.55475	1.0	271	0	-0.23255	0.041547	0.048222	0.628046	51	1	-0.23255
candidate733	5	0.5154	0.57449	1.0	272	1	0.092169	0.11604	0.14625	0.765061	114	1	0.092169
candidate531	6	0.51679	0.56907	1.0	273	1	0.18075	0.10378	0.1404	0.757018	103	2	0.18075
candidate629	5	0.51701	0.57449	1.0	274	1	0.15392	0.098519	0.12604	0.753604	96	1	0.15392
candidate587	3	0.51783	0.55049	1.0	275	0	0.13635	0.68481	0.6223	1.0	369	0	0.13635
TSSHNRNPM	2	0.51787	0.55036	1.0	276	0	-0.12116	0.79688	0.76312	1.0	429	0	-0.12116
TSSGLTSCR2	4	0.51967	0.57006	1.0	277	0	0.2655	0.029597	0.042637	0.628046	39	1	0.2655
candidate650	5	0.51969	0.57449	1.0	278	1	-0.23644	0.94981	0.92903	1.0	522	0	-0.23644
ALDH16A1	4	0.52408	0.57747	1.0	279	0	0.013693	0.38209	0.33274	0.996151	221	1	0.013693
candidate775	5	0.525	0.57449	1.0	280	1	0.024029	0.76691	0.73882	1.0	412	0	0.024029
candidate610	4	0.52671	0.57747	1.0	281	0	-0.20843	0.74021	0.68748	1.0	399	0	-0.20843
candidate564	4	0.52977	0.58477	1.0	282	0	-0.2064	0.849	0.79773	1.0	469	0	-0.2064
RPS6	5	0.5334	0.57449	1.0	283	1	-0.16953	0.11256	0.14263	0.759025	112	1	-0.16953
candidate581	4	0.53541	0.58478	1.0	284	0	0.024919	0.42073	0.39795	0.996151	235	1	0.024919
TSSWT1	2	0.53842	0.56521	1.0	285	0	-0.016792	0.58069	0.5169	1.0	315	0	-0.016792
FSIP1	5	0.54271	0.59866	1.0	286	1	0.051083	0.14011	0.17184	0.787599	127	1	0.051083
candidate660	5	0.54578	0.59866	1.0	287	1	0.027437	0.24049	0.30411	0.971512	178	1	0.027437
candidate664	6	0.54616	0.60996	1.0	288	1	-0.099616	0.039621	0.062493	0.686257	47	1	-0.099616
TSSE2F2	2	0.54879	0.59141	1.0	289	0	0.0071473	0.51627	0.4625	1.0	283	0	0.0071473
TSSSPHK1	3	0.55169	0.59168	1.0	290	0	-0.19572	0.91901	0.8995	1.0	502	0	-0.19572
TSSFAM188A	2	0.557	0.59617	1.0	291	0	0.18346	0.22004	0.18332	0.790077	171	1	0.18346
candidate55	5	0.55989	0.60691	1.0	292	1	-0.028963	0.68264	0.66595	1.0	367	0	-0.028963
GRIA1	5	0.56336	0.60692	1.0	293	1	-0.043682	0.22965	0.29552	0.971512	173	1	-0.043682
candidate639	5	0.56336	0.60692	1.0	294	1	0.023535	0.36131	0.37219	0.996151	211	1	0.023535
candidate60	3	0.56438	0.60854	1.0	295	0	-0.18001	0.95433	0.94054	1.0	526	0	-0.18001
candidate657	5	0.56484	0.60692	1.0	296	1	0.16093	0.1277	0.15351	0.776484	120	2	0.16093
candidate901	4	0.56491	0.61858	1.0	297	0	0.0033079	0.28602	0.30055	0.971512	185	1	0.0033079
candidate534	4	0.56738	0.61859	1.0	298	0	0.0022502	0.48232	0.43734	1.0	271	1	0.0022502
candidate615	4	0.56819	0.61859	1.0	299	0	0.32272	0.013038	0.027456	0.628046	15	2	0.32272
RPL21	5	0.56877	0.60692	1.0	300	1	-0.052309	0.35862	0.37219	0.996151	210	1	-0.052309
candidate634	6	0.57063	0.62595	1.0	301	1	-0.10857	0.1024	0.1404	0.757018	100	2	-0.10857
candidate644	6	0.5729	0.62595	1.0	302	1	0.3968	0.11078	0.15342	0.776484	107	2	0.3968
candidate771	3	0.57553	0.61397	1.0	303	0	-0.13269	0.71324	0.64795	1.0	387	0	-0.13269
candidate523	6	0.57628	0.62595	1.0	304	1	0.057922	0.074693	0.11417	0.723868	79	2	0.057922
candidate795	5	0.57751	0.61486	1.0	305	0	0.017104	0.4462	0.40477	0.996151	250	1	0.017104
TSSAKT1	4	0.57792	0.61859	1.0	306	0	0.16894	0.36151	0.33273	0.996151	212	1	0.16894
candidate586	5	0.58516	0.62311	1.0	307	0	0.037465	0.65898	0.62886	1.0	354	0	0.037465
candidate997	4	0.58669	0.62587	1.0	308	0	0.041351	0.086814	0.10844	0.723868	89	1	0.041351
TSSLCP1	4	0.58827	0.62587	1.0	309	0	0.20667	0.7474	0.69364	1.0	405	0	0.20667
candidate793	4	0.59142	0.63209	1.0	310	0	0.13054	0.67904	0.64529	1.0	365	0	0.13054
TSSEPC1	3	0.59221	0.63529	1.0	311	0	1.0557	0.0013898	0.0012923	0.263636	3	2	1.0557
candidate571	4	0.59299	0.63209	1.0	312	0	0.037241	0.4585	0.41334	0.996151	260	1	0.037241
candidate573	4	0.59377	0.6321	1.0	313	0	-0.10693	0.18048	0.21992	0.857267	147	1	-0.10693
RPL30	3	0.596	0.6353	1.0	314	0	-0.18548	0.92793	0.91045	1.0	509	0	-0.18548
candidate595	4	0.59611	0.6321	1.0	315	0	0.003607	0.67773	0.64529	1.0	364	0	0.003607
candidate619	5	0.59735	0.64634	1.0	316	0	0.1858	0.21659	0.28758	0.967016	169	2	0.1858
candidate517	4	0.59921	0.63884	1.0	317	0	-0.24472	0.67044	0.64528	1.0	359	0	-0.24472
candidate627	4	0.60306	0.63885	1.0	318	0	0.22965	0.72246	0.68747	1.0	394	0	0.22965
OVCH2	3	0.60474	0.6406	1.0	319	0	0.25137	0.07703	0.097806	0.723868	82	2	0.25137
candidate735	4	0.60536	0.64511	1.0	320	0	-0.11219	0.86776	0.83211	1.0	479	0	-0.11219
candidate622	5	0.60653	0.6614	1.0	321	0	-0.03665	0.54271	0.50465	1.0	293	1	-0.03665
candidate704	4	0.60917	0.65158	1.0	322	0	0.081346	0.10107	0.11473	0.723868	99	1	0.081346
candidate972	4	0.60992	0.65158	1.0	323	0	0.13031	0.54314	0.51737	1.0	294	1	0.13031
candidate749	5	0.61196	0.66889	1.0	324	0	0.17969	0.55288	0.50466	1.0	304	1	0.17969
TSSABCA13	4	0.61219	0.65158	1.0	325	0	-0.005099	0.84219	0.79367	1.0	464	0	-0.005099
candidate649	2	0.61761	0.65128	1.0	326	0	0.2246	0.24492	0.21892	0.857267	179	1	0.2246
candidate556	2	0.61808	0.65128	1.0	327	0	0.026557	0.52846	0.46745	1.0	289	0	0.026557
candidate980	2	0.62984	0.65954	1.0	328	0	0.1889	0.32598	0.30479	0.971512	200	1	0.1889
FAM188A	4	0.62998	0.66432	1.0	329	0	0.11824	0.50805	0.48565	1.0	277	1	0.11824
candidate61	5	0.63049	0.68986	1.0	330	0	0.018373	0.71212	0.68061	1.0	385	0	0.018373
MSMO1	3	0.63611	0.66132	1.0	331	0	0.45786	0.029872	0.030546	0.628046	40	2	0.45786
candidate745	4	0.63649	0.67019	1.0	332	0	0.11957	0.4448	0.41333	0.996151	249	1	0.11957
candidate584	6	0.63949	0.68193	1.0	333	1	0.0055571	0.6762	0.65102	1.0	362	1	0.0055571
candidate76	4	0.64007	0.67019	1.0	334	0	-0.18458	0.84065	0.79366	1.0	462	0	-0.18458
candidate659	5	0.64076	0.70315	1.0	335	0	0.26935	0.15748	0.18019	0.787599	133	2	0.26935
RNF111	5	0.64076	0.70315	1.0	336	0	0.0053146	0.82333	0.7726	1.0	448	0	0.0053146
candidate998	5	0.64076	0.70315	1.0	337	0	0.24788	0.63651	0.59682	1.0	340	0	0.24788
candidate693	5	0.64076	0.70315	1.0	338	0	0.24266	0.189	0.23218	0.859512	152	2	0.24266
candidate979	6	0.64146	0.68193	1.0	339	1	0.12069	0.55444	0.53273	1.0	306	1	0.12069
candidate668	4	0.64221	0.67638	1.0	340	0	0.068748	0.74575	0.69364	1.0	404	0	0.068748
candidate740	4	0.64292	0.67638	1.0	341	0	-0.21691	0.97676	0.96908	1.0	538	0	-0.21691
TSSRBM5	4	0.64433	0.67639	1.0	342	0	-0.011714	0.68295	0.65783	1.0	368	0	-0.011714
candidate719	3	0.64542	0.6762	1.0	343	0	-0.077058	0.90297	0.88102	1.0	493	0	-0.077058
candidate656	4	0.64855	0.68802	1.0	344	0	-0.16368	0.96667	0.95397	1.0	531	0	-0.16368
IK	3	0.64944	0.67621	1.0	345	0	-0.093947	0.83941	0.80151	1.0	461	0	-0.093947
candidate900	5	0.65244	0.70316	1.0	346	0	0.16501	0.62876	0.59682	1.0	337	1	0.16501
candidate666	5	0.65327	0.70316	1.0	347	0	0.26204	0.17194	0.19476	0.810667	144	1	0.26204
TSSALDH16A1	2	0.65328	0.69126	1.0	348	0	-0.0065072	0.71283	0.67446	1.0	386	0	-0.0065072
USP24	5	0.65409	0.70316	1.0	349	0	0.026857	0.21395	0.28758	0.967016	168	1	0.026857
candidate54	4	0.6562	0.69386	1.0	350	0	0.010191	0.62852	0.59934	1.0	336	0	0.010191
candidate731	5	0.65736	0.70316	1.0	351	0	0.24676	0.014289	0.0291	0.628046	16	2	0.24676
candidate754	5	0.65898	0.70316	1.0	352	0	-0.10852	0.79588	0.76753	1.0	427	0	-0.10852
C1R	3	0.66411	0.69544	1.0	353	0	0.27156	0.29762	0.2529	0.884143	190	1	0.27156
candidate614	5	0.66543	0.71	1.0	354	0	-0.1902	0.2098	0.27922	0.949343	166	2	-0.1902
E2F2	3	0.66689	0.69973	1.0	355	0	0.38243	0.39135	0.34781	0.996151	227	1	0.38243
TSSCLSTN3	3	0.6702	0.7042	1.0	356	0	-0.10044	0.85167	0.82245	1.0	470	0	-0.10044
candidate964	5	0.67098	0.71001	1.0	357	0	0.40498	0.020405	0.03927	0.628046	29	2	0.40498
candidate718	4	0.67377	0.71578	1.0	358	0	-0.18071	0.77716	0.71624	1.0	419	0	-0.18071
candidate905	3	0.67566	0.70421	1.0	359	0	0.40828	0.0303	0.030556	0.628046	41	2	0.40828
TRHR	6	0.6762	0.73444	1.0	360	0	0.21929	0.72422	0.69899	1.0	395	0	0.21929
candidate527	4	0.67641	0.71578	1.0	361	0	-0.094699	0.95375	0.94017	1.0	525	0	-0.094699
candidate672	5	0.67646	0.71603	1.0	362	0	0.067548	0.55989	0.5135	1.0	309	1	0.067548
candidate578	4	0.67904	0.71579	1.0	363	0	0.14849	0.017535	0.034101	0.628046	24	1	0.14849
candidate755	3	0.67999	0.70875	1.0	364	0	0.047194	0.83181	0.7975	1.0	452	0	0.047194
candidate931	5	0.68264	0.72256	1.0	365	0	-0.28587	0.71424	0.68061	1.0	389	0	-0.28587
TSSSNRNP200	2	0.68891	0.72953	1.0	366	0	0.29166	0.07638	0.063107	0.686257	80	1	0.29166
candidate647	3	0.69117	0.72198	1.0	367	0	0.077364	0.69064	0.62231	1.0	374	0	0.077364
candidate696	4	0.69129	0.72642	1.0	368	0	-0.12175	0.83476	0.78464	1.0	456	0	-0.12175
PIK3CG	3	0.6964	0.73969	1.0	369	0	-0.088133	0.47635	0.44878	1.0	269	0	-0.088133
TSSPRDM1	2	0.70204	0.74356	1.0	370	0	0.11354	0.45123	0.42059	0.996151	254	0	0.11354
DTNB	5	0.70206	0.73445	1.0	371	0	0.053987	0.74967	0.72688	1.0	406	0	0.053987
candidate653	4	0.70566	0.74164	1.0	372	0	0.1417	0.43686	0.40587	0.996151	244	1	0.1417
candidate770	3	0.70617	0.74374	1.0	373	0	0.073748	0.30034	0.2529	0.884143	192	1	0.073748
candidate568	5	0.70784	0.73445	1.0	374	0	0.058732	0.32007	0.34624	0.996151	198	1	0.058732
RPL34	4	0.70871	0.74164	1.0	375	0	-0.032237	0.80869	0.743	1.0	438	0	-0.032237
DAG1	4	0.70932	0.74165	1.0	376	0	0.1277	0.23587	0.25192	0.884143	176	1	0.1277
candidate769	3	0.70972	0.74374	1.0	377	0	0.0057928	0.86632	0.84117	1.0	478	0	0.0057928
candidate947	3	0.71123	0.74756	1.0	378	0	0.0099351	0.66854	0.60567	1.0	358	0	0.0099351
candidate776	6	0.71464	0.76721	1.0	379	0	0.056554	0.30528	0.37245	0.996151	193	1	0.056554
candidate714	4	0.71833	0.74688	1.0	380	0	0.083052	0.67575	0.64529	1.0	361	0	0.083052
candidate937	5	0.71983	0.75248	1.0	381	0	0.0038199	0.58135	0.54667	1.0	316	1	0.0038199
candidate710	4	0.72128	0.74688	1.0	382	0	0.063681	0.86539	0.8254	1.0	477	0	0.063681
candidate514	6	0.72185	0.76722	1.0	383	0	0.19222	0.24771	0.31994	0.995708	181	2	0.19222
OR5V1	4	0.72943	0.76148	1.0	384	0	-0.11807	0.01602	0.033378	0.628046	20	1	-0.11807
candidate91	6	0.73045	0.77312	1.0	385	0	-0.17058	0.88146	0.8464	1.0	485	0	-0.17058
candidate932	5	0.73075	0.76931	1.0	386	0	-0.052647	0.85607	0.8022	1.0	472	0	-0.052647
candidate66	5	0.73409	0.77427	1.0	387	0	0.11541	0.58516	0.56334	1.0	319	1	0.11541
RBM5	5	0.73475	0.77427	1.0	388	0	0.022655	0.10061	0.12604	0.753604	98	2	0.022655
H19	5	0.73542	0.77427	1.0	389	0	0.18701	0.17851	0.20343	0.83	145	1	0.18701
candidate57	4	0.73684	0.76149	1.0	390	0	0.14936	0.64785	0.61948	1.0	348	0	0.14936
TSSPAX5	4	0.73797	0.76149	1.0	391	0	0.12434	0.2582	0.26866	0.923715	183	1	0.12434
candidate506	2	0.73855	0.7637	1.0	392	0	0.6693	0.023271	0.024	0.628046	35	1	0.6693
TSSDAG1	3	0.73896	0.77972	1.0	393	0	0.018308	0.44741	0.42083	0.996151	252	1	0.018308
TGFB1	5	0.74067	0.77946	1.0	394	0	-0.053802	0.55187	0.50466	1.0	301	1	-0.053802
candidate940	5	0.74197	0.77946	1.0	395	0	0.057128	0.54476	0.50465	1.0	295	1	0.057128
PPP1R2P9	5	0.74262	0.77947	1.0	396	0	0.06207	0.6458	0.61343	1.0	345	0	0.06207
candidate77	5	0.74327	0.77947	1.0	397	0	-0.10394	0.83271	0.78789	1.0	454	0	-0.10394
candidate78	5	0.74392	0.77947	1.0	398	0	0.25652	0.16199	0.1802	0.787599	137	1	0.25652
candidate675	4	0.74465	0.76637	1.0	399	0	-0.16675	0.81912	0.76179	1.0	446	0	-0.16675
candidate995	4	0.7463	0.77133	1.0	400	0	0.36211	0.041927	0.048222	0.628046	52	2	0.36211
candidate549	4	0.75066	0.77575	1.0	401	0	0.52174	0.017985	0.035665	0.628046	25	3	0.52174
candidate93	4	0.75174	0.77576	1.0	402	0	0.060034	0.74355	0.68748	1.0	403	0	0.060034
candidate727	3	0.75597	0.79114	1.0	403	0	-0.05412	0.81139	0.78647	1.0	441	0	-0.05412
candidate935	4	0.75816	0.78473	1.0	404	0	0.13235	0.58906	0.57072	1.0	323	0	0.13235
candidate536	4	0.75974	0.78473	1.0	405	0	0.25102	0.40007	0.3733	0.996151	230	1	0.25102
TSSSESN2	2	0.76044	0.79011	1.0	406	0	0.17583	0.36509	0.34456	0.996151	216	0	0.17583
candidate518	6	0.762	0.79603	1.0	407	0	0.17821	0.80792	0.79199	1.0	436	0	0.17821
RPL14	5	0.7633	0.79959	1.0	408	0	0.082935	0.39026	0.3722	0.996151	226	1	0.082935
candidate662	5	0.76451	0.7996	1.0	409	0	0.11712	0.095822	0.12603	0.753604	94	2	0.11712
candidate700	5	0.76632	0.80432	1.0	410	0	0.050488	0.20231	0.24263	0.873458	159	2	0.050488
TSSUSP24	5	0.76691	0.80432	1.0	411	0	0.28877	0.42187	0.39649	0.996151	236	1	0.28877
candidate737	7	0.76769	0.81712	1.0	412	0	0.24406	0.040899	0.070326	0.686257	50	2	0.24406
STK11	3	0.76791	0.79493	1.0	413	0	0.41484	0.072535	0.093231	0.723868	76	2	0.41484
candidate990	4	0.76806	0.79804	1.0	414	0	-0.017335	0.75228	0.69365	1.0	407	0	-0.017335
candidate717	6	0.77023	0.79604	1.0	415	0	-0.15789	0.83371	0.80808	1.0	455	0	-0.15789
candidate779	5	0.77078	0.80433	1.0	416	0	-0.10545	0.5334	0.48895	1.0	290	1	-0.10545
TSSPTCH1	2	0.77231	0.80555	1.0	417	0	0.27788	0.24558	0.21892	0.857267	180	1	0.27788
candidate594	4	0.77264	0.80215	1.0	418	0	0.073052	0.43386	0.40586	0.996151	241	1	0.073052
candidate734	4	0.77365	0.80215	1.0	419	0	-0.059475	0.78695	0.72711	1.0	423	0	-0.059475
TSSING5	3	0.77607	0.80263	1.0	420	0	0.10896	0.66523	0.60567	1.0	356	0	0.10896
candidate632	6	0.77756	0.81181	1.0	421	0	0.15819	0.83006	0.80807	1.0	451	0	0.15819
KEAP1	4	0.77914	0.80216	1.0	422	0	0.24169	0.11997	0.14101	0.757018	117	2	0.24169
candidate626	5	0.7815	0.81357	1.0	423	0	0.021465	0.79208	0.75621	1.0	425	0	0.021465
RPL39	3	0.78238	0.81667	1.0	424	0	0.23298	0.33863	0.31201	0.984271	204	1	0.23298
TSSOR5V1	3	0.78321	0.81668	1.0	425	0	0.31737	0.025679	0.026882	0.628046	36	1	0.31737
candidate579	4	0.78453	0.81065	1.0	426	0	0.035401	0.45558	0.41334	0.996151	259	1	0.035401
CELF1	4	0.7855	0.81066	1.0	427	0	0.099564	0.80103	0.7378	1.0	431	0	0.099564
candidate75	5	0.79208	0.82288	1.0	428	0	0.19044	0.11081	0.13927	0.757018	108	2	0.19044
EPC1	3	0.79222	0.82889	1.0	429	0	0.10643	0.55505	0.53445	1.0	307	0	0.10643
candidate621	3	0.79464	0.8289	1.0	430	0	-0.04459	0.43884	0.42082	0.996151	245	1	-0.04459
candidate574	4	0.79501	0.82943	1.0	431	0	0.13921	0.22325	0.24411	0.873666	172	1	0.13921
candidate938	3	0.79703	0.8289	1.0	432	0	0.019185	0.55236	0.53444	1.0	302	0	0.019185
candidate763	3	0.79901	0.83201	1.0	433	0	0.011724	0.17058	0.16832	0.787599	143	1	0.011724
candidate962	4	0.80103	0.83648	1.0	434	0	0.14793	0.74188	0.68748	1.0	400	0	0.14793
candidate625	3	0.80565	0.83521	1.0	435	0	0.50624	0.060926	0.079615	0.686257	65	2	0.50624
candidate743	5	0.80642	0.83549	1.0	436	0	-0.065335	0.61106	0.58814	1.0	327	1	-0.065335
candidate736	5	0.81051	0.8355	1.0	437	0	0.20998	0.64996	0.61344	1.0	350	0	0.20998
TSSSMAD4	2	0.81081	0.83184	1.0	438	0	0.5506	0.037628	0.051778	0.660164	45	1	0.5506
candidate562	3	0.81252	0.84487	1.0	439	0	0.052994	0.76221	0.70694	1.0	411	0	0.052994
TSSRB1	3	0.81328	0.84488	1.0	440	0	0.0012384	0.72703	0.65859	1.0	397	0	0.0012384
candidate978	4	0.81483	0.84688	1.0	441	0	-0.071643	0.71773	0.68234	1.0	391	0	-0.071643
RPL37A	5	0.81552	0.83953	1.0	442	0	0.57487	0.040139	0.068098	0.686257	48	3	0.57487
candidate528	4	0.81612	0.85023	1.0	443	0	0.24986	0.076557	0.10251	0.723868	81	2	0.24986
candidate97	4	0.81955	0.8536	1.0	444	0	0.039207	0.90793	0.88045	1.0	497	0	0.039207
candidate741	4	0.82208	0.85985	1.0	445	0	0.19453	0.55077	0.51738	1.0	299	1	0.19453
candidate555	5	0.82285	0.84794	1.0	446	0	-0.049207	0.06082	0.078951	0.686257	64	1	-0.049207
candidate598	3	0.82828	0.8596	1.0	447	0	0.030779	0.71523	0.65317	1.0	390	0	0.030779
candidate797	3	0.82899	0.86231	1.0	448	0	0.053108	0.70668	0.63254	1.0	382	0	0.053108
candidate798	5	0.83271	0.85522	1.0	449	0	0.16044	0.71844	0.68731	1.0	392	0	0.16044
TSSPLK1	1	0.8348	0.84685	1.0	450	0	0.45061	0.1652	0.15315	0.776484	141	1	0.45061
TSSADAM17	3	0.83494	0.86499	1.0	451	0	0.057291	0.56636	0.54082	1.0	310	0	0.057291
candidate538	6	0.83576	0.86622	1.0	452	0	0.16213	0.071446	0.10744	0.723868	74	2	0.16213
candidate725	5	0.83635	0.86302	1.0	453	0	0.066556	0.71353	0.68061	1.0	388	0	0.066556
candidate994	4	0.83714	0.86913	1.0	454	0	0.3482	0.38529	0.34081	0.996151	223	1	0.3482
TSSATP7A	2	0.83781	0.86429	1.0	455	0	0.12785	0.5093	0.4625	1.0	279	0	0.12785
candidate9	5	0.84037	0.86686	1.0	456	0	0.47099	0.0045892	0.007551	0.628046	6	3	0.47099
PAX5	3	0.84043	0.87035	1.0	457	0	0.031438	0.77137	0.72016	1.0	415	0	0.031438
candidate567	4	0.84258	0.87204	1.0	458	0	0.077794	0.20789	0.23585	0.859512	164	1	0.077794
candidate778	5	0.84474	0.87022	1.0	459	0	0.22557	0.13297	0.16776	0.787599	123	2	0.22557
TSSETV6	1	0.84708	0.86756	1.0	460	0	0.34513	0.15292	0.13244	0.757018	132	1	0.34513
TSSNHP2L1	4	0.84937	0.87492	1.0	461	0	0.24762	0.54992	0.51738	1.0	298	1	0.24762
candidate692	4	0.84974	0.87492	1.0	462	0	0.2211	0.43487	0.40587	0.996151	242	1	0.2211
candidate715	5	0.85484	0.87693	1.0	463	0	0.23704	0.19478	0.23219	0.859512	153	1	0.23704
candidate99	6	0.86016	0.88547	1.0	464	0	0.13195	0.039206	0.062493	0.686257	46	2	0.13195
candidate705	4	0.8616	0.88358	1.0	465	0	0.12299	0.81396	0.75704	1.0	443	0	0.12299
GALNT5	6	0.86282	0.88548	1.0	466	0	0.29352	0.14804	0.17379	0.787599	129	2	0.29352
candidate728	5	0.86557	0.89816	1.0	467	0	0.57289	0.015073	0.030813	0.628046	19	3	0.57289
candidate51	3	0.8699	0.88559	1.0	468	0	0.17246	0.17868	0.17542	0.787599	146	1	0.17246
MEOX1	4	0.8701	0.89445	1.0	469	0	0.33378	0.054858	0.054689	0.683055	61	1	0.33378
candidate68	4	0.87142	0.89945	1.0	470	0	-0.0070875	0.8595	0.81769	1.0	473	0	-0.0070875
candidate989	5	0.87163	0.89817	1.0	471	0	0.06826	0.1868	0.23218	0.859512	151	2	0.06826
candidate708	4	0.87241	0.90187	1.0	472	0	0.037065	0.51967	0.49373	1.0	286	1	0.037065
TP53	3	0.8737	0.8903	1.0	473	0	0.54165	0.022834	0.026882	0.628046	34	2	0.54165
candidate699	4	0.87437	0.90188	1.0	474	0	0.057224	0.70993	0.67076	1.0	384	0	0.057224
candidate750	5	0.87566	0.9038	1.0	475	0	0.32499	0.63565	0.59682	1.0	339	0	0.32499
unknown2345	6	0.87671	0.89569	1.0	476	0	0.57205	0.0021045	0.0022727	0.34	4	4	0.57205
TSSEIF3G	3	0.878	0.89938	1.0	477	0	0.47651	0.053773	0.07396	0.686257	60	2	0.47651
SLC24A1	4	0.88041	0.9043	1.0	478	0	0.49346	0.06073	0.077713	0.686257	63	2	0.49346
candidate607	5	0.88065	0.90887	1.0	479	0	0.25641	0.072641	0.10342	0.723868	77	2	0.25641
candidate609	4	0.88196	0.90662	1.0	480	0	0.15814	0.11082	0.13445	0.757018	109	2	0.15814
candidate799	4	0.88532	0.90663	1.0	481	0	0.20864	0.67111	0.64529	1.0	360	0	0.20864
candidate772	5	0.88882	0.91662	1.0	482	0	0.14325	0.58705	0.56334	1.0	321	1	0.14325
candidate522	4	0.89184	0.91613	1.0	483	0	0.087906	0.58432	0.56345	1.0	318	0	0.087906
candidate5	4	0.89356	0.91614	1.0	484	0	0.3057	0.44678	0.41333	0.996151	251	1	0.3057
candidate603	3	0.89447	0.9171	1.0	485	0	0.24649	0.071272	0.093221	0.723868	73	2	0.24649
candidate712	4	0.89751	0.92016	1.0	486	0	0.19687	0.31651	0.30056	0.971512	197	1	0.19687
candidate698	4	0.90349	0.92638	1.0	487	0	0.2651	0.065569	0.077723	0.686257	69	2	0.2651
TSSSTK11	2	0.90635	0.92895	1.0	488	0	0.39138	0.20847	0.17281	0.787599	165	1	0.39138
candidate669	6	0.90877	0.93274	1.0	489	0	0.073358	0.037393	0.062483	0.686257	44	1	0.073358
candidate767	5	0.90901	0.93031	1.0	490	0	0.10776	0.48002	0.4552	1.0	270	1	0.10776
candidate665	5	0.91125	0.93031	1.0	491	0	0.32422	0.38507	0.3722	0.996151	222	1	0.32422
ENDOD1	5	0.91207	0.93032	1.0	492	0	0.65529	0.0050431	0.007551	0.628046	7	3	0.65529
candidate612	10	0.91506	0.92905	1.0	493	0	0.18962	0.02841	0.067692	0.686257	37	2	0.18962
CLSTN2	4	0.91611	0.93377	1.0	494	0	0.12029	0.58827	0.57072	1.0	322	0	0.12029
candidate552	4	0.91754	0.93377	1.0	495	0	0.17678	0.63864	0.61234	1.0	342	0	0.17678
candidate553	4	0.92033	0.93563	1.0	496	0	0.080919	0.51254	0.48566	1.0	282	1	0.080919
candidate652	5	0.92051	0.93995	1.0	497	0	-0.018577	0.043833	0.068108	0.686257	54	2	-0.018577
EIF2AK4	4	0.92056	0.93563	1.0	498	0	0.1121	0.39483	0.35713	0.996151	228	1	0.1121
TSSATM	1	0.92229	0.93347	1.0	499	0	0.45909	0.077705	0.066533	0.686257	84	1	0.45909
candidate706	5	0.92239	0.94262	1.0	500	0	0.14116	0.64244	0.61343	1.0	343	0	0.14116
candidate789	3	0.92469	0.93678	1.0	501	0	0.34255	0.24925	0.2244	0.858314	182	1	0.34255
